ID,gsl.6mSOh.blup,gsl.1moIM.blup,gsl.S2hBuen.blup,gsl.4mSOb.blup,gsl.1hIM.blup,gsl.8MTO.blup,gsl.new.1.blup,gsl.3boP.blup,gsl.Peen.blup,gsl.3mSOp.blup,gsl.4boP.blup,gsl.R2hBuen.blup,gsl.5boP.blup,gsl.PE.blup,gsl.iBu.blup,gsl.4moIM.blup,gsl.new.2.blup,gsl.XhBz.blup,gsl.7mSh.blup,gsl.IM.blup,gsl.5mSOp.blup,gsl.2hPeen.blup,gsl.7mSOh.blup,gsl.XhPE.blup,gsl.Buen.blup,gsl.8mSOo.blup,gsl.Pren.blup
1_39,0.117841709694331,-0.0512445513382563,-0.0966452019366215,-0.037229591554997,-0.188024287062755,0.0568666276781372,0.252003468831119,-0.0470329805073006,0.0305977528630043,-0.190352902048555,-0.0254096954124179,-0.103278120813992,-0.0980426757904829,-0.491305753404667,-0.12910275642364,-0.0491629294764845,0.298742007129054,-0.160172447116375,0.0494056729212572,-0.231497306177311,0.0284020701423709,-0.0512260109364988,0.0621150216027552,-0.111927161466554,-0.0661694311653319,0.0799329735352817,-0.255398326786912
1_4,0.0234182810910189,0.0652486779742298,-0.0195996264490207,-0.306009858327576,0.0514167542229903,-0.0776144763250887,-0.706770720815813,-0.0532818077862937,-0.0696352940104877,-0.0287639069130266,-0.0560925552191374,-0.0164942578041123,-0.0181149869812135,0.244312474336698,-0.13166045284332,-0.0354906258182736,-0.884972142743268,0.131213133434042,0.00400116450350434,-0.0129922715814567,-0.164908811587355,-0.0204254883774627,0.0364407615648658,-0.146856318090258,-0.138789071264286,-0.0569981669042484,0.290913137810205
1_41,-0.0642759650300477,0.0509405465840317,-0.176508989641031,-0.186488514112447,0.0730392280269268,0.150687249803976,0.0595525885571022,0.00297641205455345,-0.303962619497615,-0.133619436334179,-0.0667568550749637,-0.183170789186842,0.0109128388109374,-0.317394315445361,-0.043772258221788,0.0448769339880372,0.282123899864646,-0.380632946483686,0.105573969885726,0.0517325517584559,-0.233664406478667,-0.33714138078,-0.017546469915162,-0.0174029386090211,-0.103274947982207,0.106024491182608,-0.099047237343579
1_43,-0.00875028261286799,0.122823763186973,0.105520613247294,0.244394719639963,-0.101776033616193,-0.0810037620262923,0.648341277154635,-0.0772637609186444,0.0329685363305003,0.0457345720953074,-0.0115396182400417,0.132949669625946,0.0535596212687295,0.0353157623095882,0.07834785233139,-0.0971833653360359,0.693051060905045,-0.0751628563324287,-0.161489424319669,0.0435677897781852,0.0817539506392197,-0.0160002282833511,-0.0392871437496846,0.0156638448972145,0.111771621626575,-0.0169772383783373,0.0496189021372899
1_47,0.013481042533903,0.0813461618102051,0.0260413107116196,0.215179084800531,-0.155339739484681,-0.00955867117787242,0.448199369997639,0.0580796670174412,0.0783508770353196,0.00338235717937543,0.0263357157434775,0.0294702005105753,0.109116231873503,-0.39191094802266,0.0442430628883889,-0.0658575558458832,0.58746231875379,-0.23948334823515,-0.0145954012851827,-0.0619872123311446,0.102893854667304,0.0418002006440626,0.0259862717033763,0.163385859433353,0.105422548893434,0.116401749034605,-0.0793274122533182
1_6,-0.12931917673699,0.0353783161311591,-0.083302120461545,-0.50315691837826,-0.134637147540528,-0.188196713816295,-0.63181958747217,-0.0915380259113042,-0.155737009289146,-0.14308813459694,-0.0906216394298648,-0.076102637403672,-0.0545667405356405,0.180351723015177,-0.201594268542367,-0.096931577568713,-0.584789680576598,0.22862001491402,-0.105631029559997,-0.0749300699815989,-0.317761757455243,-0.0375402150081432,-0.0641969345552029,0.0105105097314117,-0.186256642480133,-0.12730376887397,0.201643979956348
1_60,-0.0370355986868061,-0.146057166835928,-0.124137095311506,-0.0288846258787286,0.0520463695473526,-0.199181819138031,0.270309612887119,-0.107182624735582,-0.0854953453984824,-0.000194692826084269,-0.035358538624554,-0.142819424054809,0.0409197771261246,-0.322026521694688,-0.107129935090223,-0.0981945432766417,0.26700782577168,-0.327571674948644,-0.2290238877414,-0.0937615127400853,-0.0729338089489527,-0.161644258594512,-0.145952155282987,-0.11572221271195,-0.121957367743774,-0.0934909472649716,-0.308811762884422
1_61,-0.0667935780228516,-0.0683044593588633,-0.116544383907145,-0.350092012048444,0.143797034980512,0.14954819563572,-0.584405916576925,-0.0633086969083294,-0.487760234884476,0.0778253152529402,-0.158120190986359,-0.122802477402698,0.0306135274928609,0.297578527372758,-0.284461958495612,-0.0114585919246226,-0.76446827379948,0.351923335243709,-0.0147663008007061,-0.0228408365027856,-0.520881107337596,-0.345838988408839,-0.114828551031265,-0.208112972705051,-0.296116551173747,0.0389188785224002,0.369542015067562
1_62,0.013530479540156,0.18386218877034,0.03223778173307,0.323403047832674,0.0758390130974217,0.196561714844852,0.302627628463536,-0.0200644923752175,0.055908136246782,0.111482473650514,-0.109143786576917,0.0423943153462338,-0.0409406530313683,-0.34762703851449,0.0268729190056019,0.0629405868222876,0.382133138148906,-0.23598397299619,0.101852785834648,-0.0386271976786407,0.240404059516288,0.101798335607096,0.00430717787799311,0.161159693033886,0.0219838441591895,-0.0036843102809997,-0.175563602384901
1_63,-0.114224243864207,-0.279891141409147,0.0133058855504517,0.190212342097391,-0.343680670324962,-0.127058435168962,0.26894691481254,-0.0467912638464042,0.146224919902627,0.0341343857233053,-0.0275403515861894,0.0184615910248275,-0.150581793758764,-0.434634344477205,0.106294629246819,-0.157005648482312,0.346885215439229,-0.371095463295997,-0.0181588146752195,0.0251336337304508,0.133581804363487,-0.00701077033537745,-0.0407880558731833,-0.132835339289438,0.1501355021441,-0.0815171345580837,-0.0805554912894798
1_65,-0.0400630538249083,0.186252619538514,-0.0168686029941827,0.184432060116271,-0.263674075318524,-0.00586257505523538,0.272410846938283,-0.124375365242415,0.0746502538622897,-0.0870681101520461,-0.0791561347382464,-0.00977686439203951,-0.0286237063058126,-0.23282749474442,0.0280583757311627,-0.160670384869176,0.427629138348534,-0.314818762593255,0.0400692995993279,-0.0525016047486309,0.0696341879445562,-0.0339138354602248,-0.0906666525561933,-0.0209698684942444,0.0606207833882837,-0.0345335417859905,-0.115686313144664
1_66,-0.00209352006444991,-0.0268754210751867,-0.00719870133515613,0.244403501092808,0.165890690055943,0.275146719176383,0.399812002208493,-0.0428387229905501,0.144301525528592,-0.0294257231847749,-0.150737470959613,-0.00427177316092424,-0.0154058383793822,-0.194775015042004,0.0611991567664645,0.0377899021801346,0.508153202686203,-0.035293505293951,0.0847187470311266,-0.127920041231594,0.334816368949175,0.00985002014554115,0.0423964667468682,0.199989210852345,0.0771054921949244,-0.0292377999878647,-0.220012428349326
1_67,-0.105826354562436,-0.348801594305868,-0.0151910269120275,0.106459136453335,-0.263042788284855,-0.110296693447109,0.156379415806147,0.00235437357850163,0.144641566137308,-0.129845365109021,-0.0657430824790698,-0.0131551213852833,-0.110873362676649,-0.471907635438358,0.0620281770656448,-0.18344312113339,0.274951829031378,-0.214695474046806,-0.0250728867407606,-0.0360663452470779,0.0675377334701463,-0.000918531272956348,-0.100386758755621,0.0685174455818874,0.102449302697087,-0.1430197366974,-0.157628200273949
1_69,0.0237252921443062,0.0458970432936927,0.0176859880991689,0.100574944921229,0.167775767208631,-0.158475560598629,0.51530049712015,-0.0799247747889762,0.210459099052088,0.0413117292866859,0.0509421069852839,0.0203023927810355,0.0252069777835149,-0.14742192917738,0.133516203330944,-0.0760926217165826,0.424833126746193,0.0383689604490567,-0.0530970944905079,0.223121226309619,0.129919554964411,0.196741208500907,0.0348372043766236,0.0426823869392398,0.100890560974632,-0.0275291648657234,-0.126256950330822
1_7,-0.0532798507228856,-0.0387531485236157,-0.0604787298083921,-0.273524931405348,0.0871008007004845,0.0856408879900214,-0.542183760237065,-0.0054401713755844,-0.204480026025735,0.0499116857668549,-0.0684015868862681,-0.0806854856339227,-0.0696582079017874,0.198827092174002,-0.124622626157545,-0.113225310932913,-0.843754132642632,0.021468940201292,-0.0929534659191937,-0.0421326044883513,-0.292632010692692,-0.0340740616981436,-0.0645075977421216,0.0318749769592673,-0.155720349841815,-0.122432601222286,0.236595727875709
1_73,-0.234468610056161,0.121413845725587,0.0445579393270427,0.34714664294038,-0.0657243951250857,0.170768095054862,0.448116405796283,-0.0882166899900959,-0.080691834304212,0.102492159108286,-0.0501732460599144,0.0317293644115696,0.137550977969838,-0.30399473808166,-0.0325071641078699,0.136678152347473,0.483703791898516,-0.108571087469258,0.109657609804233,-0.107799227628516,0.00805579461863664,0.0219370592524575,-0.0956413662444456,0.214859280280628,-0.0300457838673108,0.0647857232540595,-0.10401259275465
1_74,0.221881776021239,0.211708414030452,0.18616313654907,0.378714042952671,0.286393516004321,0.219571771917199,0.790891473949962,0.12072688603896,0.269451306907061,0.137928694496839,0.12104270681515,0.205446796616919,0.0772264452608255,-0.0826070944366148,0.0788317019906043,0.301703363802223,0.6800156146126,0.100561151481032,0.228895039835651,-0.0128354757149812,0.414065391106192,0.34832135160315,0.165400151566401,0.251416452453527,0.158861783151403,0.175218262553274,-0.0527056817901111
1_75,0.0602720574980581,0.067945259338961,0.0996016991072136,1.44550110138407,0.419088923188088,0.459182420084239,0.899369385223648,0.0913719975347394,-0.0636048205450674,0.182664400473088,-0.0680951987852544,0.0613406799048134,-0.025277890716388,-0.262605530203235,0.0904867220001896,0.441201669340945,0.818113043010455,0.0881565210878347,0.317633068899895,-0.0202119197694154,0.65592296638988,-0.11051123278959,-0.0624053201042609,1.14129642678767,0.144492112198099,0.0629847753927895,-0.0355886850013708
1_77,0.103781607705408,0.241265621585679,0.199426557857145,0.135598181750996,0.161999055334769,0.15474050910246,0.758987311599371,0.0815700723271742,0.259826801337543,0.113791835770803,0.0751288365186422,0.180923271200883,0.0959148084635631,-0.0384878938271586,0.172274121687129,0.180650034033996,0.694804841200422,0.083903315648648,0.229042054909172,0.0830776993500078,0.283371105867518,0.348569130383884,0.168580808320159,0.0923589765732657,0.148689028599091,0.145060427812514,0.0189186846484758
1_78,0.037525619810233,-0.0109605718356675,0.0122873051810416,1.41642655873363,0.461600409521073,0.334936987281812,0.744130234196374,-0.0191199117667945,-0.10040555192318,0.155576569822111,-0.0356795087079806,0.00538625438613181,0.0199753367916373,-0.174097165878577,0.107210307690179,0.361528601683083,0.710268916295404,-0.109376675184185,0.277135458099369,-0.134226810347344,0.656922133892943,-0.133227297086017,-0.0559085467012263,1.19253669753575,0.0698819772726934,-0.0310253255654512,-0.150992881735184
1_79,0.0227044534977347,0.105940015611878,-0.0437507136226189,0.064902377013182,-0.116895426976017,0.0404124338258588,0.51897830572319,-0.0755490923641229,-0.0281884536437192,-0.0789809854212769,-0.0749426097925342,-0.0321425261784427,-0.0671678361084021,-0.448414546376685,-0.0675595050745725,-0.15678607462987,0.248317620460384,-0.25780069998856,-0.0223094947466191,-0.0678643321711467,0.215407843886233,0.0613652106230654,-0.0428323816597391,0.0423721021306323,-0.07193755993618,-0.0557137240682282,-0.286576787893517
1_8,-0.0320805059727839,0.0462372850405779,-0.0258671021064425,-0.352545209516697,0.232447829951326,-0.0357038903734331,-0.673199440297857,0.0665807273755903,-0.167146236563605,-0.0508410685223665,-0.00383552909777552,-0.0414343056886744,-0.0241486849541248,0.212194600139643,-0.0627955906268461,-0.0637848843446546,-0.633601123839114,0.115952255432086,0.0659035555861321,-0.0509845995868621,-0.18145980546121,-0.0201854399017614,-0.0355649470129303,-0.170298899531328,-0.145393092228786,-0.130467256454595,0.280107140501425
1_80,-0.0370040458330492,0.0177568276060344,-0.0364026185291816,0.13266603040844,-0.143395409714411,-0.242375676555724,0.337825368097925,-0.0420105899556948,-0.00169385245490758,-0.0157483012927073,-0.00653884763603019,-0.0413442937685829,-0.0396259923121911,-0.521437551814667,-0.0084658916766161,-0.155191056769487,0.371710877676301,-0.393873092308962,-0.228879195694809,-0.0437548230307665,0.156668507362315,0.0424043202441667,-0.019820927861356,0.0565243480118754,-0.0570513003322098,-0.0388824929025994,-0.311751562465023
1_81,-0.0634882687200683,-0.0427211376946114,-0.134557646241608,-0.276704114627726,0.0262124934170304,0.189611297901134,-0.571697016898459,-0.0978127627616565,-0.133841637857912,0.144238903876732,-0.0470540359879417,-0.122816773244377,0.0340662641412064,0.152757185374973,-0.215034814812892,-0.0354527194730356,-0.726100467275519,0.093907697026897,0.0135167392987812,-0.142348191419274,-0.0993382966245351,-0.196507047697276,-0.067830511584518,-0.117223485776112,-0.195683422040723,0.0547271547420016,0.137452079345554
1_84,0.0571554976696878,0.177245666734669,-0.00925661350224286,0.112416150424378,0.0156895521492182,-0.0154198705181601,0.455655738769464,-0.0185632298994498,0.120284168698958,-0.0531531726510072,0.00864177083859373,-0.00672584128564419,-0.0203240028328998,-0.295379732475894,-0.0338962840091258,0.0272198469198906,0.314211440148779,-0.382897743017316,-0.0502243674990265,0.179964443082634,0.266910880072267,0.140131856305528,0.0171123261101878,0.0119880180223657,-0.0466728820354832,0.00832497935395547,-0.256550647873994
1_85,-0.0224378413794385,-0.0697397581931219,-0.192389135809964,-0.290529711401635,-0.35051243532847,0.045001043477318,-0.776091210413082,-0.0242394154085122,-0.215002797463001,-0.0808372772455412,-0.0538535825135813,-0.189470094219234,-0.0981774646519757,0.0283869924860453,-0.228524362110166,-0.0330556436869587,-0.396129776570921,-0.0362410521433105,0.0867338238507143,-0.207356572979322,-0.408196688203324,-0.28664994617356,-0.137535452733178,-0.385940085867904,-0.254148156300564,-0.0953895370398803,0.137529570336296
1_88,0.0222233966380471,-0.281914227521974,-0.0993219191908795,1.16913982308628,-0.0017956739533942,0.287151341895009,-0.388898509992102,-0.026464899091131,-0.41804531955502,0.180270361968956,-0.0739985408407735,-0.0985171546590791,0.00148582496182607,0.135707784847796,-0.137885376954121,-0.165964890827497,-0.612682787281697,0.0311978260226505,0.282083425956751,-0.0896299844935509,0.25140740281734,-0.375117522924555,-0.0257599388577789,0.931626140097373,-0.22031037614521,0.151765469872088,0.274412058738437
1_89,-0.019380418448242,0.00283258928854722,0.128123019452316,-0.0306658267261826,0.0691157685131447,-0.0348994482655996,0.686671091341148,-0.0680043726156899,0.0619927080898938,0.0534296883878775,0.0171692184337679,0.122476704581098,0.113652530831539,-0.0365315865909561,0.118242771769362,-0.0270388150258792,0.694170741465854,-0.11829711472448,-0.153832457795313,0.0445239879751508,0.0527130125003029,0.0693843633452719,-0.1372687770803,0.0585762851210924,0.18251596907738,0.0503100425513812,0.10003463455774
1_9,-0.043924279657832,0.0135748551761219,-0.0353028704854539,-0.231179560916715,0.138019015612391,-0.0147771269662112,-0.601083972497637,0.0163819709713197,-0.180316807242949,0.114853387899276,-0.0319770937198801,-0.0256447144151593,-0.0417461217319506,0.201989988506154,-0.149949409200717,-0.0858264795133359,-0.562417080901998,0.0885447781038845,0.0478423260810403,-0.0297998019056398,-0.275193857297487,-0.0321502668209677,-0.0299223117088961,-0.0273188857955682,-0.128570009660605,-0.095038418349968,0.288661604903015
1_90,0.208711028345153,-0.0992880229126683,0.0853563139801065,0.311671408187574,-0.167558742610107,0.149218024044701,-0.613477509319709,0.138441248048105,0.0700940823637556,0.536247962007701,0.113100619336772,0.102556699864603,0.093423026481577,0.327151641447015,0.098073392433929,0.0433811678917534,-0.5238479681677,0.30473973451768,0.160369611228799,0.108071357120605,0.0973842490051271,0.0507082795327562,0.15950218118065,0.0578966138356809,0.0843326495392044,0.205550082143434,0.552331447441173
1_91,0.0537922469136517,-0.232992075442946,0.0203962053829866,0.113592520300998,-0.0534781024206375,0.291322703212511,-0.550293376005825,0.0986753826335798,-0.0381578157357444,0.316956925979777,0.0255839981381782,0.0361664106252165,-0.0262891052746344,0.215432821125326,-0.0285931359682201,0.0048151055681276,-0.580408915899722,-0.0367767090089811,0.240624953919739,0.0531732568789389,0.00843100279669541,-0.0083478616310855,0.122508221486147,-0.108925862717554,-0.00871641655835413,0.127226930050412,0.446014461364814
1_93,0.155976859500172,-0.172337858378587,0.0178508010798068,0.0700002492785566,-0.174281138801385,0.297758934790776,-0.523953052425187,0.125723235414364,-0.0362125530819752,0.221895873847031,-0.0115773846683456,0.0233455221205505,0.0583491019426082,0.27338706294217,0.00774673076461387,0.0153618083092737,-0.497505360614314,0.0557152666289818,0.308465167227638,0.0656841752606887,0.00276091647700553,0.00176499458235677,0.147225391469635,0.0315916945161547,0.00555327056004796,0.152551784121687,0.467697743544082
1_96,-0.00818515731408147,0.111921132242227,0.128434788783102,0.112108768013634,0.191895053819355,0.0653098937791585,0.70539419975468,0.0121736851100829,0.153868358753107,-0.195870294820975,-0.0185594337724473,0.134232919888438,0.0100688379396121,-0.110977622201419,0.0937540170979794,0.0336762242125411,0.64326641156349,-0.0390095897673501,-0.0525730250672117,0.200397687512561,0.182025749642181,0.129710808354052,0.0142957320191138,-0.0234327452333547,0.0958296249667277,0.0819483445905229,-1.31248497783305
1_98,-0.116613698388822,0.216977489612475,0.0947879157480122,0.0216740316015029,0.31576387382691,0.193113870164307,0.589026563413551,-0.107162143009633,0.113333553686206,-0.223889789341004,-0.0177416313699354,0.100107379868537,0.0676651033208274,-0.12070243830757,0.092847256000444,0.0849381754659327,0.768235519790938,-0.194813679924297,0.153802296253202,0.177696545638277,0.0563468653961251,0.234426537697755,-0.0878256459410341,0.0638762773584604,0.095880148812921,0.000420161610291206,-1.32366537066955
5_103,0.0939185838101097,-0.0020517767934873,0.0881589124558433,0.0266607066921007,-0.146928942869358,0.0888559203604807,0.655274392312167,0.0158368179018217,0.291726501125483,-0.0134928207839824,-0.00373740694719918,0.076109055631002,0.0781750514819647,-0.186854841630591,0.100892802182505,0.0214850533253799,0.671635949402325,0.0504325897523852,0.0229707234387783,-0.0881796219859583,0.18914322236581,0.192980165181829,0.104008199773135,0.154512412290094,0.158771129436241,0.11074309279853,-0.122805413170391
5_104,0.0811575466429244,0.107442555508884,-0.0112490671480492,0.0656374068660781,0.217742802292083,0.175194615497152,0.654478665982127,0.0166330433700387,0.484270176608055,-0.205605807606106,0.0883402021331453,-0.0108067523776458,0.0306494675794432,0.0263280147919484,0.276758454771043,0.0789986882916333,0.829609891142096,0.00403837824843707,0.15778126696742,0.058759655689841,0.364187349616131,0.191484129537839,0.0536243771478515,0.0707066831334171,0.318218209467852,0.0503507114817481,-1.50008613274987
5_106,0.134633019715755,0.0588514065990765,0.209046309810026,0.26101541736598,0.160575060301085,0.162455448209323,0.498388545875607,0.0783249506166616,0.452615058869471,0.0516932070130941,0.0907673775845674,0.210644007448723,0.0267420860482542,-0.136737712785275,0.292127517203083,-0.0926946095808561,0.543450827272343,-0.182355052735468,0.278013831117778,0.0796670461264172,0.428302716846071,0.350908290606192,0.176835519840474,0.308534380393731,0.309592562500444,0.151699919756579,0.101100048382606
5_107,-0.103836517309925,0.0251152172240922,-0.0694901172298414,0.143739835065731,-0.152500260835459,-0.169250386676399,0.195088870043286,-0.0595889917390551,-0.133101695323413,-0.131233384368714,-0.066406247507353,-0.0763226242263032,-0.111124941532661,-0.145774780996426,-0.113874056519384,-0.0230433681080091,0.255055127177289,-0.0329618545514808,-0.121968169634256,-0.0622197869218409,0.0786771987555658,-0.068566123068632,-0.123974187053064,0.151875081695238,-0.134842133987798,-0.106376977001904,-0.115236611765381
5_108,0.0880725533382047,-0.0478015563668253,0.0942736209133208,0.100024240858387,0.19109873904989,0.134133603151967,-0.198008639638884,-0.0064710273792243,0.0812714875951972,-0.174727529624846,0.0414454521783681,0.0879904623055454,0.0195347786585173,0.218538491100175,0.0301822160290222,0.00824332965901345,-0.122578980574668,0.249850888511716,0.16867613036785,0.241171359168012,0.139164047831811,0.180802305263673,0.0783365414766275,0.0263379323596971,0.0716713819236706,0.0975574953106431,-0.705108121161464
5_109,0.13262542736215,0.0361254258870179,0.138442963882043,-0.0148656489824135,0.141053397066677,0.240280178695925,-0.491825160563352,0.057314891549853,0.136625286122035,-0.0188774170463555,0.11032744107068,0.150560808840164,0.0620740583856177,0.254376994593944,0.0660436643960512,-0.000452628618587736,-0.156687687664004,0.210860968587849,0.126165594143617,0.272532196176114,0.211388899053349,0.240705124169086,0.155031236782493,0.0368289098893738,0.0889597311007899,0.127095094446565,-0.639014681485341
5_11,-0.0344008384514329,-0.0329373660909938,0.0332117717280234,0.0918654053336923,-0.251213649750853,-0.040440524117203,0.369521400131533,0.00807987817645919,0.174823143539986,-0.106608050117342,-0.0149667750643679,0.0310310623581304,-0.0912023312421343,-0.341047654426318,0.123975493412127,-0.11050881188834,0.353805807730872,-0.146803928634208,-0.0307722362664568,-0.0254532483583197,0.084860959441322,0.0114847636637638,-0.0284866856101857,0.078766257744014,0.126246948584291,0.0030524694152766,-0.0660870897592226
5_110,0.139591306395125,-0.108256229389873,-0.0184242326078279,0.25409070852427,0.194250401958011,0.0919604231883389,-0.137324175441323,0.0557234328797275,0.0310516649862916,-0.0311441149558703,0.0809773027203813,-0.00993015240488545,0.0483141578832032,-0.0307525171483859,-0.0504098589767686,0.00230864933549909,0.0227371551423964,0.145648381085663,0.155840903918776,0.0654147578143019,0.22285049838466,-0.00311467221257601,0.0259369385725436,0.173223942009832,-0.0316825536940525,0.0562718206626962,-0.693620785651233
5_112,0.0337655667529295,-0.0596575815785466,-0.248602110920881,-0.21156698523977,-0.229435719292263,-0.118053556232799,-0.818195339288256,-0.0407626064065246,0.0223904831403118,0.00585323958853813,0.0238035562092755,-0.24227683981407,-0.0149779786707893,0.241236306047328,0.141435991803105,-0.0121771450132579,-0.982925321532381,0.0642825277357046,-0.157980726630834,-0.0812392634728677,-0.18114027813971,-0.326633936534419,-0.0253154136546587,-0.276341194250619,0.0474468757158969,0.0273542483533053,0.27877831458589
5_113,0.0996179425556618,-0.141108089670537,0.0114414794765058,-0.0576063447007715,0.265111258375943,0.0534251009900892,-0.478523945769861,0.107752466326281,-0.0293137228184906,-0.336193041622728,0.0865971015683005,-0.00766833624204728,0.0283645241051807,0.346533362400717,-0.043240510942374,0.107674669841951,-0.236097174891475,0.136503089303735,0.00575790966677858,0.1288694982871,-0.0607631058230643,0.0737888325331587,0.0806054820080411,-0.214813394554555,-0.0523263707795058,0.0197360277516119,-0.780681536436981
5_114,0.184020160741424,0.0588601497935474,0.0894705505263347,-0.0331725701503466,0.122977016698508,0.189923243811425,-0.525519837090485,0.19878675082356,0.197372634234822,-0.159186737926211,0.151906435183559,0.116765824953914,0.0436006377254772,0.19550098414051,0.0416151139949273,0.0261131790102169,-0.3230195627905,0.0498039786664794,0.254069265683619,0.183113991098504,0.0731114450528136,0.194387623274673,0.219151596572987,0.244974271666602,0.0329051921964837,0.202537965961945,-0.801304888095697
5_117,-0.131798837429792,-0.0190152143868195,-0.0553195177511332,-0.381911186253807,0.14400987969797,-0.14048147128208,-0.421858665642496,-0.0765039866181747,-0.157005184854488,0.120109654532115,0.00140956646047127,-0.0604511025816147,-0.0429832428010865,0.213680818833017,-0.118973179060404,-0.120113413399502,-0.716650087848318,0.00890569292481824,-0.184682318415574,-0.052406560443863,-0.446226681041776,-0.0700045738239495,-0.0655021501346994,-0.168283273021557,-0.144593935180773,-0.111809336026256,0.253832709728306
5_118,0.106393284346073,0.0422755006709972,0.0204334895165832,0.0531428499467465,0.0788267433326505,0.065386109327069,0.889647940471739,0.0584851702788855,0.601823114088685,-0.354835771744572,0.00545739186432086,0.0186816871598299,0.0192484274993519,-0.2062208148791,0.38362163611858,-0.0643936368564955,0.877451276086028,-0.094812506935622,-0.0001166671071112,0.117555822604907,0.405775782996533,0.177676355215065,0.153201527636922,-0.077786378124559,0.388291992323316,0.162540248892661,-1.37155567032347
5_119,0.0219012234533562,-0.00637655759558645,-0.0603037492789238,-0.124941732348805,0.015954107222905,0.0351199017334048,-0.649808527812208,0.0424098267192189,-0.0668148771297428,0.108069219296498,0.037785431568571,-0.0464052681861527,0.0327775687162907,0.31762708290544,-0.172684658575736,0.0631219461615181,-0.187070657876911,0.168772864535184,0.0289824059981564,-0.019033810484505,-0.236079216141164,-0.00895557160851002,0.0276196993297185,-0.194424781650282,-0.125483187029014,0.0768942296244165,0.317284156519336
5_12,-0.0698368160730206,-0.00525711970090309,-0.107128331363381,-0.666923929490727,0.0344706407323918,-0.118806405106935,-0.569375911146952,-0.0904692972672055,-0.301909293394812,0.0120311278312214,-0.0054269645035579,-0.108620080803925,-0.0225943981413301,0.109717944874659,-0.152250911384563,-0.127520351192657,-0.955362242742239,0.129539435620629,-0.126896633240924,-0.137767080271827,-0.422206618534396,-0.098869854036378,-0.165497468832338,-0.218668166330359,-0.223077792472907,-0.158942055934667,0.179123578076905
5_120,0.0144924242231562,0.129887470162514,-0.0470176338958763,-0.160072677462163,0.0570259613215425,0.17393435809137,-0.407093567414198,0.0911115129877533,-0.119614619287125,0.0932256407066142,0.0205831183340688,-0.0402777027551099,0.0433417215629234,0.330025141297466,-0.0476770309453141,-0.130625913996948,-0.466555026699147,0.247190663907973,0.0984559618526155,0.0577525793492424,-0.155643818540572,-0.0107847271088182,0.0668260297138411,-0.0298953189212864,-0.068692517903081,0.0875177477909917,0.324234888707398
5_121,0.0203067529658955,-0.0223195194146004,-0.0869602518282791,0.627612919993585,0.0932830378801717,0.0317733748427102,-0.00487815535196944,-0.0221136864790451,-0.265943095081795,0.114382940467696,-0.108910621894062,-0.0859608602505017,-0.0738450036991656,0.137006982520959,-0.157343976805285,0.0464527604911212,-0.215841311912293,0.185562625162513,-0.0386565503739576,0.000818226961195881,0.01535184652376,-0.136297525912625,-0.0581973030814115,0.42380354967247,-0.138828311557451,-0.0396865062157969,0.175938682929156
5_123,-0.000824555964225701,-0.0757479653031288,-0.0428702248590732,-0.0901011491786812,0.193435997791827,0.165944953112097,-0.347121141461811,-0.0539075616646586,-0.0987140757789045,-0.157083897608461,-0.0315189251824177,-0.0607740462051245,-0.0207333298801543,0.270709220174078,-0.0842794905391696,0.129883512441242,-0.499559582640147,0.389929329029897,0.146487173369153,0.0969900266411483,-0.191265627128046,-0.0453154537635617,0.0136468597784072,-0.127297773039375,-0.0973659066692511,-0.00734821773248626,-0.778051780675263
5_124,-0.0444901406787768,0.0428503816171634,0.0653407655826621,0.317209665817662,-0.0797043930039642,-0.139906159130131,0.399088173246834,0.00624729169937422,0.182038055520914,-0.0124431823210853,-0.0504067380808268,0.0622311232688682,-0.0335785419815407,-0.175718679852057,0.126739656395711,0.0804547139524368,0.460541485865539,-0.418489059878887,-0.0156007862789636,-0.0689364793726743,0.349878309463361,0.110109180112283,0.0170324944047456,0.0525616315638087,0.0984000547416398,-0.0166636519793791,-0.0900244105745535
5_125,0.0976667644777338,0.107206114996106,0.231712009233688,0.251163813965798,0.147531204505095,0.222920637267794,0.49291409554614,0.100782244191792,0.412947881798297,0.00563592315906143,0.110167972027444,0.231502491342049,0.0897749033529429,-0.135200567528697,0.184506521664955,0.068400632665053,0.594519189248768,-0.0728947811785585,0.259976392054353,0.184811287461877,0.465125980267241,0.313440408036874,0.012498900935039,0.105531179814998,0.276768528822438,0.0859369600878383,0.0544495330034718
5_126,0.13008293943192,0.0725795576693682,0.048738019813989,0.259720915538779,0.0611447249883513,0.09668559562593,-0.342043228093959,0.147566001525967,0.131243261051918,-0.236421023687316,0.0639689836547583,0.0615755501254552,0.0611170078705485,0.130460750095165,0.0478276074892426,-0.0818224334172031,-0.326659937837451,0.00780395788928702,0.0859378105300636,0.0193037286509527,0.223010752109249,0.103212820657504,0.149407324145085,0.201023362760122,0.0715606603789292,0.101626419912561,-0.802672055417234
